TestingQueryHandlers_1	FAIL	21	CS0246,CS0103
TestingQueryHandlers_2	FAIL	15	CS0234,CS0246,CS0103
TestingQueryHandlers_3	FAIL	14	CS0246,CS0103
TickerQScheduler_1	FAIL	12	CS0103,CS0246,CS1061
TickerQScheduler_2	FAIL	3	CS0103,CS0246
TickerQScheduler_3	FAIL	1	CS0103
TickerQScheduler_4	FAIL	6	CS0246,CS0103,CS0161
TickerQScheduler_5	FAIL	1	CS0103
TickerQScheduler_6	FAIL	1	CS0103
TickerQScheduler_7	FAIL	1	CS0103
TickerQScheduler_8	FAIL	1	CS0103
TransactionalMessagingWithTheOutbox_1	FAIL	24	CS0246,CS0103
TransactionalMessagingWithTheOutbox_2	FAIL	26	CS0246,CS0103
TurningOnReplayOnSeen_1	FAIL	6	CS0246,CS0117,CS1503
TurningOnReplayOnSeen_2	FAIL	14	CS0246,CS0103
TurningOnReplayOnSeen_3	FAIL	2	CS0246
TurningOnReplayOnSeen_4	FAIL	13	CS0246,CS0111,CS0103,CS0117
TurningOnReplayOnSeen_5	FAIL	2	CS0103
TurningOnReplayOnSeen_6	FAIL	16	CS0246,CS0117,CS1503
TutorialDurableOutbox_1	FAIL	110	CS1001,CS1519,CS8124,CS1003,CS1026,CS1002
TutorialDurableOutbox_2	CLEAN	0	
TutorialDurableOutbox_3	FAIL	5	CS0246
TutorialFirstCommand_1	CLEAN	0	
TutorialFirstCommand_2	FAIL	3	CS0246
TutorialFirstCommand_3	FAIL	2	CS0246
TutorialFirstMessage_1	CLEAN	0	
TutorialFirstMessage_2	FAIL	4	CS0246,CS0103
TutorialFirstMessage_3	FAIL	4	CS0246
TutorialFirstMessage_4	FAIL	3	CS0246,CS0103
TutorialStreamingWithKafka_1	FAIL	4	CS0246,CS0103
TutorialStreamingWithKafka_2	FAIL	3	CS0246,CS0103
UsingSweeperCircuitBreaking_1	FAIL	2	CS0103
UsingSweeperCircuitBreaking_2	FAIL	8	CS0103,CS0246
UsingSweeperCircuitBreaking_3	FAIL	1	CS0103
UsingSweeperCircuitBreaking_4	FAIL	13	CS0246,CS0103
UsingSweeperCircuitBreaking_5	FAIL	6	CS0246,CS0103
UsingTheContextBag_1	FAIL	6	CS0246,CS0103
UsingTheContextBag_10	FAIL	9	CS0246,CS0103
UsingTheContextBag_11	FAIL	6	CS0246,CS0103
UsingTheContextBag_12	CLEAN	0	
UsingTheContextBag_13	FAIL	5	CS0103
UsingTheContextBag_14	FAIL	5	CS0103
UsingTheContextBag_15	FAIL	8	CS0246,CS0103
UsingTheContextBag_16	FAIL	4	CS0116,CS1022
UsingTheContextBag_17	FAIL	5	CS0103
UsingTheContextBag_18	FAIL	7	CS0246,CS0103
UsingTheContextBag_2	FAIL	12	CS0246,CS0103
UsingTheContextBag_3	FAIL	6	CS0246,CS0103
UsingTheContextBag_4	FAIL	3	CS0103,CS0246
UsingTheContextBag_5	FAIL	10	CS0246,CS0103
UsingTheContextBag_6	FAIL	7	CS0246,CS0103
UsingTheContextBag_7	FAIL	15	CS0246,CS0103
UsingTheContextBag_8	FAIL	13	CS0246,CS0103
UsingTheContextBag_9	FAIL	13	CS0246,CS0103
V10MigrationGuide_1	FAIL	1	CS0246
V10MigrationGuide_10	FAIL	8	CS0246
V10MigrationGuide_11	FAIL	1	CS0103
V10MigrationGuide_12	FAIL	7	CS0246
V10MigrationGuide_13	FAIL	10	CS0246,CS0103
V10MigrationGuide_14	FAIL	3	CS0246,CS1061
V10MigrationGuide_15	FAIL	3	CS0246,CS0103,CS1729
V10MigrationGuide_16	FAIL	3	CS0246,CS0103,CS1729
V10MigrationGuide_17	FAIL	6	CS1002,CS0246,CS0103
V10MigrationGuide_18	FAIL	10	CS0246,CS0103
V10MigrationGuide_19	FAIL	18	CS0116,CS8124,CS1022,CS0246,CS0103
V10MigrationGuide_2	FAIL	3	CS0246,CS1729
V10MigrationGuide_20	FAIL	18	CS1026,CS1002,CS0116,CS1022,CS8803,CS8937
V10MigrationGuide_21	FAIL	5	CS0246,CS0103
V10MigrationGuide_22	FAIL	5	CS0103
V10MigrationGuide_23	FAIL	7	CS0246,CS0103
V10MigrationGuide_24	FAIL	8	CS0246,CS0103
V10MigrationGuide_25	FAIL	6	CS0246
V10MigrationGuide_26	FAIL	10	CS0246,CS0103,CS0161
V10MigrationGuide_27	FAIL	6	CS0246,CS0103,CS0161
V10MigrationGuide_3	FAIL	11	CS0246,CS0103
V10MigrationGuide_4	FAIL	6	CS8635,CS1003,CS0103,CS0246
V10MigrationGuide_5	FAIL	5	CS8635,CS1003,CS0103
V10MigrationGuide_6	FAIL	5	CS0246
V10MigrationGuide_7	FAIL	6	CS0246,CS0103
V10MigrationGuide_8	FAIL	8	CS0246
V10MigrationGuide_9	FAIL	3	CS0246
